I2FH  6575 -1000+0800000006000001000500007503504******************************0                0000 1110006171018800
I2FH  7070 -1000+0600000006000001000500007503504******************************0                0000 1110006666018800
I2FH  7080 -1000+0600000006000001000500007503504******************************0                0000 1110006676018800
I2FH  7585 -0400+0400000006000001000500007503504******************************0                0000 1110007181018800
I2FHNB6060 -1000+0800000006000001000500007503504******************************0                0000 1110005050018800
I2FHNB6070 -1000+0800000006000001000500007503504******************************0                0000 1110005060018800
I2FHNB6565 -1000+0800000006000001000500007503504******************************0                0000 1110006161018800
I2FHNB6575 -1000+0800000006000001000500007503504******************************0                0000 1110006171018800
I2FHNB7070 -1000+0600000006000001000500007503504******************************0                0000 1110006666018800
I2FHNB7080 -1000+0600000006000001000500007503504******************************0                0000 1110006676018800
I2FHNB7585 -0400+0400000006000001000500007503504******************************0                0000 1110007181018800
I2FHNY6060 -1000+0800000006000001000500007503504******************************0                0000 1110005050018800
I2FHNY6070 -1000+0800000006000001000500007503504******************************0                0000 1110005060018800
I2FHNY6565 -1000+0800000006000001000500007503504******************************0                0000 1110006161018800
I2FHNY6575 -1000+0800000006000001000500007503504******************************0                0000 1110006171018800
I2FHNY7070 -1000+0600000006000001000500007503504******************************0                0000 1110006666018800
I2FHNY7080 -1000+0600000006000001000500007503504******************************0                0000 1110006676018800
I2FHNY7585 -0400+0400000006000001000500007503504******************************0                0000 1110007181018800
I2FK  6060 -1000+0800000004000001000500007503504******************************0                0000 1110005050018800
I2FK  6070 -1000+0800000004000001000500007503504******************************0                0000 1110005060018800
I2FK  6565 -1000+0800000004000001000500007503504******************************0                0000 1110006161018800
I2FK  6575 -1000+0800000004000001000500007503504******************************0                0000 1110006171018800
I2FK  7070 -1000+0600000004000001000500007503504******************************0                0000 1110006666018800
I2FK  7080 -1000+0600000004000001000500007503504******************************0                0000 1110006676018800
I2FK  7585 -0400+0400000004000001000500007503504******************************0                0000 1110007181018800
I2FKNB6060 -1000+0800000004000001000500007503504******************************0                0000 1110005050018800
I2FKNB6070 -1000+0800000004000001000500007503504******************************0                0000 1110005060018800
I2FKNB6565 -1000+0800000004000001000500007503504******************************0                0000 1110006161018800
I2FKNB6575 -1000+0800000004000001000500007503504******************************0                0000 1110006171018800
I2FKNB7070 -1000+0600000004000001000500007503504******************************0                0000 1110006666018800
I2FKNB7080 -1000+0600000004000001000500007503504******************************0                0000 1110006676018800
I2FKNB7585 -0400+0400000004000001000500007503504******************************0                0000 1110007181018800
I2FKNN6060 -1000+0800000004000001000500007503504******************************0                0000 1110005050018800
I2FKNN6070 -1000+0800000004000001000500007503504******************************0                0000 1110005060018800
I2FKNN6565 -1000+0800000004000001000500007503504******************************0                0000 1110006161018800
